Avatar,ID,URL,Profile,Name,Username,Title,Followers,Country,Location,Last Online,Joined,Status,Is Streamer,Verified,Twitch URL
https://images.chesscomfiles.com/uploads/v1/user/40996222.a634fe54.200x200o.391c8e0a4b0b.jpeg,40996222,https://www.chess.com/member/GukeshDommaraju,https://www.chess.com/member/GukeshDommaraju,Gukesh D,gukeshdommaraju,GM,3615,https://api.chess.com/pub/country/IN,Chennai,1725874194,1512396633,premium,False,False,
https://images.chesscomfiles.com/uploads/v1/user/12709942.6e2e1d11.200x200o.ac217f38d8b4.png,12709942,https://www.chess.com/member/ChessWarrior7197,https://www.chess.com/member/ChessWarrior7197,Nodirbek Abdusattorov,chesswarrior7197,GM,3547,https://api.chess.com/pub/country/UZ,,1725742588,1373822333,premium,False,False,
https://images.chesscomfiles.com/uploads/v1/user/28692936.b7d437d6.200x200o.293777c7e9fd.jpeg,28692936,https://www.chess.com/member/rpragchess,https://www.chess.com/member/rpragchess,Praggnanandhaa Rameshbabu,rpragchess,GM,8813,https://api.chess.com/pub/country/IN,CHENNAI,1725603323,1466301035,premium,False,False,
https://images.chesscomfiles.com/uploads/v1/user/43194690.01e2e420.200x200o.5b2983036718.jpeg,43194690,https://www.chess.com/member/VincentKeymer,https://www.chess.com/member/VincentKeymer,Vincent Keymer,vincentkeymer,GM,2601,https://api.chess.com/pub/country/DE,Saulheim,1725106500,1518259553,premium,False,False,
https://images.chesscomfiles.com/uploads/v1/user/330779979.94d8134b.200x200o.1e0c8c8f4314.jpg,330779979,https://www.chess.com/member/Javokhir_Sindarov05,https://www.chess.com/member/Javokhir_Sindarov05,Javokhir Sindarov,javokhir_sindarov05,GM,118,https://api.chess.com/pub/country/UZ,Tashkent,1725891758,1701897372,premium,False,False,
